User,FitnessLevel,RecoveryRate,WorkoutGoal,Age,Gender,Set,Rep,RepSpeed,ForceOutput,HeartRate,GripStrength,FatigueLevel,VelocityLoss,work_capacity,set_id,cumulative_work,cumulative_reps,cumulative_sets,set_avg_speed,set_speed_std,set_min_speed,set_avg_force,set_force_std,set_min_force,set_avg_hr,set_max_hr,set_avg_vel_loss,set_avg_recovery,rolling_velocity_3,velocity_decay_3,rolling_force_3,force_decay_3,rolling_recovery_3,fatigue_accumulation_3,rolling_velocity_5,velocity_decay_5,rolling_force_5,force_decay_5,rolling_recovery_5,fatigue_accumulation_5,rolling_velocity_10,velocity_decay_10,rolling_force_10,force_decay_10,rolling_recovery_10,fatigue_accumulation_10,set_fatigue_progression,inter_set_recovery
47,Advanced,1.028326953569637,Strength,18,Male,2,6,0.5856667109239773,203.5098865301108,93.0,29.480000000000004,High,32.20129698248122,119.18896588460181,227,119.18896588460181,6,2,0.5733063471936783,0.08107885694183341,0.4668749406065215,192.72337851513612,19.98520429791645,154.64784520033956,93.72222222222223,97.0,33.63217330532522,1.028326953569637,0.5856667109239773,,203.5098865301108,,1.028326953569637,1.0,0.5856667109239773,,203.5098865301108,,1.028326953569637,1.0,0.5856667109239773,,203.5098865301108,,1.028326953569637,1.0,,
97,Intermediate,0.7,Endurance,24,Male,3,3,0.4804555831349985,170.00522158155087,103.0,24.64,High,32.16258643090551,81.67995787095865,466,81.67995787095865,3,3,0.5248736712602381,0.06455732981181685,0.4804555831349985,177.06748814086444,7.6117138816266925,170.00522158155087,101.14285714285714,103.0,25.891021857882926,0.7,0.4804555831349985,,170.00522158155087,,0.7,1.0,0.4804555831349985,,170.00522158155087,,0.7,1.0,0.4804555831349985,,170.00522158155087,,0.7,1.0,,
53,Intermediate,0.97057177812213,Hypertrophy,24,Male,2,4,0.6053070824940799,171.30638542690275,92.0,32.120000000000005,Moderate,19.223249107019807,103.69296837536487,255,253.89096567109922,11,2,0.5934902959067203,0.09894028702805988,0.446457484744886,177.35452439818576,14.850516535708365,161.96018014657383,90.6842105263158,100.0,20.80017039891959,0.97057177812213,0.6837604255894064,-0.15690668619065296,184.18066851260562,-25.748566171405777,0.97057177812213,2.0,0.6837604255894064,-0.15690668619065296,184.18066851260562,-25.748566171405777,0.97057177812213,2.0,0.6837604255894064,-0.15690668619065296,184.18066851260562,-25.748566171405777,0.97057177812213,2.0,0.2659400999615418,0.0
142,Intermediate,1.1847476108612696,Endurance,24,Male,2,5,0.5675012736831425,169.68927905179063,99.0,30.800000000000004,Moderate,25.12003296811483,96.29888199226538,681,96.29888199226538,5,2,0.5456082114712524,0.12754522280487313,0.4100453081974037,189.36205155817876,18.213031585351356,162.02946319437928,96.5625,103.0,28.00875208237122,1.1847476108612696,0.5675012736831425,,169.68927905179063,,1.1847476108612696,1.0,0.5675012736831425,,169.68927905179063,,1.1847476108612696,1.0,0.5675012736831425,,169.68927905179063,,1.1847476108612696,1.0,,
27,Intermediate,1.0771601404855655,Endurance,34,Male,3,5,0.4684440192518842,174.88653742207018,104.0,22.0,High,35.04113985138301,81.9245525030396,130,81.9245525030396,5,3,0.48344846445750794,0.0661027910134097,0.4305144501239158,186.40668448817152,27.066346506739873,135.04445153132073,103.72727272727273,108.0,32.96048214701895,1.0771601404855655,0.4684440192518842,,174.88653742207018,,1.0771601404855655,1.0,0.4684440192518842,,174.88653742207018,,1.0771601404855655,1.0,0.4684440192518842,,174.88653742207018,,1.0771601404855655,1.0,,
128,Intermediate,1.094636397838183,Strength,41,Male,2,7,0.4948440485572278,182.02798282000265,94.0,28.160000000000004,High,37.34232276077869,90.07546396935562,611,90.07546396935562,7,2,0.5319676868541828,0.09982008417209541,0.4147815970743988,188.8559355301096,22.936610755347758,145.94580469822844,94.38095238095238,100.0,32.64168838286074,1.094636397838183,0.4948440485572278,,182.02798282000265,,1.094636397838183,1.0,0.4948440485572278,,182.02798282000265,,1.094636397838183,1.0,0.4948440485572278,,182.02798282000265,,1.094636397838183,1.0,,
55,Advanced,1.0709557423240323,Endurance,24,Male,0,7,0.8800593435591041,150.34866337550886,82.0,45.760000000000005,Moderate,17.144249312836607,132.31574599523904,263,132.31574599523904,7,0,0.9222381994582282,0.0759761933559207,0.8241469377898719,137.32187561804207,18.240350332803253,106.50769216380736,79.25,85.0,13.173198048822716,1.0709557423240323,0.8800593435591041,,150.34866337550886,,1.0709557423240323,1.0,0.8800593435591041,,150.34866337550886,,1.0709557423240323,1.0,0.8800593435591041,,150.34866337550886,,1.0709557423240323,1.0,,
9,Advanced,1.1874707979116823,Hypertrophy,33,Female,1,6,0.7169756021542026,175.5047999838095,82.0,34.8,Moderate,26.424122664282645,125.83265964934472,42,214.7990623679629,12,3,0.7382040642278697,0.12718306188609357,0.5939555407616349,160.5038490348647,21.881641872311157,123.43817263400116,83.5,92.0,24.245662592747145,1.1874707979116823,0.6232985165685188,0.1873541711713678,171.7429614704315,7.523677026755974,1.1874707979116823,2.0,0.6232985165685188,0.1873541711713678,171.7429614704315,7.523677026755974,1.1874707979116823,2.0,0.6232985165685188,0.1873541711713678,171.7429614704315,7.523677026755974,1.1874707979116823,2.0,-0.3824499793383467,0.0
137,Advanced,0.8966085065271419,Hypertrophy,24,Female,0,6,0.9346659417670334,130.1918330105641,75.0,42.8,Low,14.453140652646567,121.68587221119525,654,121.68587221119525,6,0,0.9396168154388809,0.08296333872684886,0.7885121477625685,131.26038332561126,23.048606678785163,104.16938599699468,75.375,81.0,14.000003681750487,0.8966085065271419,0.9346659417670334,,130.1918330105641,,0.8966085065271419,1.0,0.9346659417670334,,130.1918330105641,,0.8966085065271419,1.0,0.9346659417670334,,130.1918330105641,,0.8966085065271419,1.0,,
147,Intermediate,0.9875342037375092,Endurance,38,Female,0,8,0.9070137894231992,143.35811813893565,86.0,40.4,Moderate,20.77015950840031,130.0277899777747,703,130.0277899777747,8,0,1.0550071011084445,0.08359545984685676,0.9070137894231992,122.45384742928093,9.617563511153927,114.73731167866453,76.3,86.0,7.842587055392491,0.9875342037375091,0.9070137894231992,,143.35811813893565,,0.9875342037375092,1.0,0.9070137894231992,,143.35811813893565,,0.9875342037375092,1.0,0.9070137894231992,,143.35811813893565,,0.9875342037375092,1.0,,
118,Intermediate,1.3,Strength,34,Female,2,1,0.7568513074604899,147.2173141537758,84.0,32.8,Low,8.144943951768195,111.42161669810689,563,111.42161669810689,1,2,0.6131828544570571,0.11302196030126428,0.4890393619030119,176.85438407609655,19.755941860344755,147.2173141537758,90.39285714285714,99.0,25.58122723873601,1.3,0.7568513074604899,,147.2173141537758,,1.3,1.0,0.7568513074604899,,147.2173141537758,,1.3,1.0,0.7568513074604899,,147.2173141537758,,1.3,1.0,,
108,Beginner,1.0552925165414966,Hypertrophy,18,Male,1,9,0.4967050178330962,212.972524746715,90.0,34.32000000000001,High,34.18755120671745,105.78452170227659,515,105.78452170227659,9,1,0.6009668447333608,0.09001538272703366,0.4967050178330962,178.1753553510814,27.32043482545592,148.0227364595613,84.3529411764706,90.0,20.373061927139776,1.0552925165414966,0.4967050178330962,,212.972524746715,,1.0552925165414966,1.0,0.4967050178330962,,212.972524746715,,1.0552925165414966,1.0,0.4967050178330962,,212.972524746715,,1.0552925165414966,1.0,,
127,Advanced,0.8727313716560514,Hypertrophy,30,Female,0,8,0.8497647450551066,132.77336328372755,78.0,40.4,Moderate,22.848043653763657,112.82612320090578,604,112.82612320090578,8,0,0.9932629430249849,0.08788284325207349,0.8497647450551066,117.28825830964793,16.84235827215066,87.27341309960279,73.1,78.0,9.819535740296766,0.8727313716560514,0.8497647450551066,,132.77336328372755,,0.8727313716560514,1.0,0.8497647450551066,,132.77336328372755,,0.8727313716560514,1.0,0.8497647450551066,,132.77336328372755,,0.8727313716560514,1.0,,
74,Advanced,0.9605825557074074,Strength,31,Female,2,8,0.4187043356893976,187.32856214958647,96.0,24.4,High,46.64819769980094,78.43528117049263,356,78.43528117049263,8,2,0.5458711480956052,0.12385721260481998,0.4187043356893976,177.63802035150513,19.92895860970471,153.34650214581913,91.5,96.0,30.444451866905126,0.9605825557074074,0.4187043356893976,,187.32856214958647,,0.9605825557074074,1.0,0.4187043356893976,,187.32856214958647,,0.9605825557074074,1.0,0.4187043356893976,,187.32856214958647,,0.9605825557074074,1.0,,
5,Intermediate,0.925765985865208,Strength,29,Male,1,6,0.7514368847193537,155.87878907365177,87.0,38.28,Moderate,23.244203437360888,117.13307165533011,22,251.4521567170678,14,1,0.7246070573898141,0.14218849960906346,0.5876425876144624,147.53047958057184,15.327926125487696,123.09824202100096,86.5,94.0,25.98474600346873,0.925765985865208,0.7894289776219752,-0.07598418580524298,159.10670453569833,-6.455830924093151,0.925765985865208,2.0,0.7894289776219752,-0.07598418580524298,159.10670453569833,-6.455830924093151,0.925765985865208,2.0,0.7894289776219752,-0.07598418580524298,159.10670453569833,-6.455830924093151,0.925765985865208,2.0,0.8519051006966503,0.0
87,Intermediate,0.8761250840142929,Hypertrophy,44,Female,4,0,0.5344672754113107,185.06714634975884,96.0,18.0,Low,0.0,98.91233347770189,418,98.91233347770189,0,4,0.5446061344251378,0.011707345961817626,0.5344672754113107,177.17251771113087,9.115931939328004,169.27788907250286,99.0,102.0,-1.8970027689767615,0.8761250840142929,0.5344672754113107,,185.06714634975884,,0.8761250840142929,1.0,0.5344672754113107,,185.06714634975884,,0.8761250840142929,1.0,0.5344672754113107,,185.06714634975884,,0.8761250840142929,1.0,,
57,Beginner,0.9488007820354708,Hypertrophy,29,Female,2,2,0.6308481451547074,162.7588847920758,83.0,31.6,Low,7.590837891067725,102.67614057852974,274,102.67614057852974,2,2,0.5959531374175632,0.04815968606477652,0.5377947911889893,173.99142480570498,15.502378014680765,162.7588847920758,86.375,92.0,12.702398337969598,0.9488007820354708,0.6308481451547074,,162.7588847920758,,0.9488007820354708,1.0,0.6308481451547074,,162.7588847920758,,0.9488007820354708,1.0,0.6308481451547074,,162.7588847920758,,0.9488007820354708,1.0,,
30,Advanced,0.9281743815987392,Strength,23,Female,4,1,0.5639406339986905,160.0283247939714,101.0,16.8,Low,-5.877335556652312,90.2464749420606,146,90.2464749420606,1,4,0.5639406339986905,,0.5639406339986905,160.0283247939714,,160.0283247939714,101.0,101.0,-5.877335556652312,0.9281743815987392,0.5639406339986905,,160.0283247939714,,0.9281743815987392,1.0,0.5639406339986905,,160.0283247939714,,0.9281743815987392,1.0,0.5639406339986905,,160.0283247939714,,0.9281743815987392,1.0,,
33,Intermediate,1.0438977081100898,Strength,30,Female,2,6,0.5617818415622303,149.08312432197582,95.0,26.8,Moderate,27.941170092012975,83.7521921274505,159,83.7521921274505,6,2,0.6204964649852387,0.11325232590055702,0.4578591341834794,169.78215127510603,34.03308203141159,146.95560556425207,91.125,100.0,20.409942221449278,1.0438977081100898,0.5617818415622303,,149.08312432197582,,1.0438977081100898,1.0,0.5617818415622303,,149.08312432197582,,1.0438977081100898,1.0,0.5617818415622303,,149.08312432197582,,1.0438977081100898,1.0,,
108,Beginner,1.0552925165414966,Hypertrophy,18,Male,3,2,0.4314706826963422,205.7266469193669,95.0,25.960000000000004,Moderate,17.629475260226382,88.76501679512859,517,194.5495384974052,11,4,0.44859203184652074,0.048378798956328455,0.3505291454770045,196.3220968889678,11.021220073385733,184.20095396501668,93.77777777777777,99.0,14.360899733982324,1.0552925165414966,0.4640878502647192,-0.06523433513675402,209.34958583304098,-7.2458778273481,1.0552925165414966,2.0,0.4640878502647192,-0.06523433513675402,209.34958583304098,-7.2458778273481,1.0552925165414966,2.0,0.4640878502647192,-0.06523433513675402,209.34958583304098,-7.2458778273481,1.0552925165414966,2.0,-0.29510351535074897,0.0
21,Intermediate,0.7253847327407701,Hypertrophy,31,Male,0,0,1.0490708089110543,115.17381873903494,63.0,50.0,Low,0.0,120.82549118993454,97,120.82549118993454,0,0,0.9309465186836681,0.09573494117180285,0.7809625068389806,135.4212897768716,15.764690633509447,106.6093311296071,73.57142857142857,82.0,11.259896779512967,0.7253847327407701,1.0490708089110543,,115.17381873903494,,0.7253847327407701,1.0,1.0490708089110543,,115.17381873903494,,0.7253847327407701,1.0,1.0490708089110543,,115.17381873903494,,0.7253847327407701,1.0,,
