User,FitnessLevel,RecoveryRate,WorkoutGoal,Age,Gender,Set,Rep,RepSpeed,ForceOutput,HeartRate,GripStrength,FatigueLevel,VelocityLoss,WorkCapacity,RelativeIntensity,Density
8,Intermediate,0.9755399554084354,Endurance,24,Male,4,0,0.5154448415955224,24.665964245952434,101.53192666523107,20.62254380103657,Low,0.0,12.713944033555771,1.196067919062667,13.032711710430188
0,Intermediate,0.833217982292962,Strength,32,Male,3,1,0.83129419317549,64.28975833165806,93.09560932988242,28.535789400232634,Low,0.5212728832279054,53.44370278176293,2.252951729388016,64.14124487981478
21,Intermediate,0.7976572398541362,Endurance,27,Male,3,0,0.6500703101445747,50.004363519899435,98.05925809477094,28.092183311416356,Low,0.0,32.50635210196308,1.7800098050609119,40.752230062723804
22,Beginner,1.0206059258197335,Endurance,23,Female,0,2,0.9709938511711245,41.417949861497746,85.41615151804841,48.562593852820214,Low,-4.038823011271752,40.216574643628235,0.8528776105771138,39.404567641285595
32,Advanced,0.7947734188111895,Strength,27,Male,4,0,0.44551820267221154,39.7633374141437,97.56666168173585,19.863892682379625,Low,0.0,17.715290616998004,2.0017896818193295,22.289709127146097
24,Intermediate,1.0168633682422321,Strength,27,Female,1,1,0.9932178835759932,69.21674184646776,81.72571598727212,38.73440600391088,Low,-3.46033212139146,68.74730584477459,1.7869575708098278,67.60715390550293
46,Beginner,0.9303397327885133,Strength,41,Female,1,2,0.8035791598822288,60.10434047827623,84.60632072590371,41.896725684345995,Low,0.12318225971531555,48.29859542680865,1.4345832057742403,51.91495301086422
27,Intermediate,0.849802801870305,Hypertrophy,22,Male,4,0,0.5590832901339845,26.97164546614202,102.46905469457332,20.726641729805735,Low,0.0,15.079396287538048,1.3013031496584695,17.74456204402746
38,Intermediate,0.9337588884799567,Strength,31,Male,2,1,0.8576531474800411,78.43716932422053,82.50529364365697,34.756265781815486,Low,2.496885306897527,67.27188515034267,2.256777743611375,72.04409396922458
21,Intermediate,0.7976572398541362,Endurance,27,Male,0,3,0.9269792425345442,90.19711851755413,79.05925809477094,50.0,Low,1.9514992393085775,83.61085660220084,1.803942334272236,104.82040104981596
27,Intermediate,0.849802801870305,Hypertrophy,22,Male,0,6,1.002337131410145,59.90548052640939,77.46905469457332,43.93504919120818,Low,13.104334829093553,60.04548750658749,1.3635009011187393,70.65805939492783
43,Intermediate,0.9951094359398727,Hypertrophy,21,Male,2,1,0.8261664940208624,66.42624941177107,83.90419751209178,33.66809176351444,Low,4.463303163000513,54.87914158747827,1.9729733394270588,55.14879515422369
40,Intermediate,1.057182432191474,Endurance,35,Male,1,4,1.1366659605529044,55.53805060342134,110.0,42.69460501326803,Low,10.972844014448551,63.12821163637373,1.3008212462755133,59.71358395724474
42,Advanced,0.9641477125393119,Hypertrophy,21,Female,0,3,1.3844225497936293,82.34740379009452,70.6929558149821,47.418105173274945,Low,1.4457034027561968,114.00360272396823,1.7366236325251194,118.24275782489299
36,Advanced,1.110462061680402,Endurance,24,Female,0,7,1.210180832140984,83.33038109986569,88.30555371460706,43.432602495479465,Low,13.86014314350421,100.84482994206078,1.9186135389866477,90.81331331224824
3,Beginner,1.0293767882646523,Strength,22,Male,0,5,0.7208215188790132,68.85742387365923,80.28014867156938,50.0,Low,14.934099288712115,49.63391286270707,1.3771484499302156,48.21739251473554
20,Intermediate,1.2198364576547065,Hypertrophy,26,Female,1,0,0.9381858513310003,91.01220042116276,87.79882480975886,41.70912428632483,Low,0.0,85.38635873363621,2.182069266530577,69.99814458706852
43,Intermediate,0.9951094359398727,Hypertrophy,21,Male,1,0,0.9566293775990763,84.71761306825715,80.90419751209178,48.80825386572305,Low,0.0,81.04335746116621,1.7357230513839257,81.44157124090604
10,Intermediate,0.965530055413721,Endurance,23,Male,0,2,1.0914060890546144,83.51127311490069,92.60900750988625,50.0,Low,5.615588735586556,91.14471198230554,1.6702254288935052,94.3985296705458
9,Beginner,0.8121409833380322,Strength,32,Female,0,5,0.7483368584565449,25.072134742749792,85.18369275866755,40.2157743879148,Low,10.804924902726459,18.76240254818857,0.6234402917986307,23.102367483912264
34,Intermediate,1.0856711863057111,Strength,24,Female,2,1,0.7421948980053267,69.96064446729666,83.06238518786503,33.022803678568714,Low,13.610918611710785,51.92443338479217,2.11855549969988,47.82699054074406
27,Intermediate,0.849802801870305,Hypertrophy,22,Male,0,1,1.1774024791100561,83.61098930028757,67.46905469457332,50.0,Low,-2.072614482719422,98.44378608300296,1.6722197525613565,115.84295794669464
35,Intermediate,0.8947243672464342,Strength,19,Male,0,2,0.8251192982248307,134.68559899874052,70.70290958591977,50.0,Low,2.544435333257205,111.13168692683173,2.6937119261005718,124.20759597869178
10,Intermediate,0.965530055413721,Endurance,23,Male,0,5,0.9909088259570549,69.7049512685943,95.60900750988625,46.80100427279456,Low,14.306556383901894,69.0712514249565,1.489390043275712,71.53705832419871
36,Advanced,1.110462061680402,Endurance,24,Female,2,1,1.1157617310029564,80.33456878231082,95.30555371460706,26.63396256024989,Low,5.423285146748893,89.63423752392718,3.0162453515633287,80.7178920371189
33,Intermediate,1.1584151877504985,Hypertrophy,36,Female,4,1,0.44736281508259845,34.55933006444499,118.07936245061157,17.181280392730734,Low,3.4631269009825396,15.460559184998791,2.011452421649224,13.346290692830609
22,Beginner,1.0206059258197335,Endurance,23,Female,1,3,0.758619072802542,24.82850701889802,102.41615151804841,34.5851110814816,Low,9.793715048913217,18.835378973747822,0.7178958090522513,18.455076579673
43,Intermediate,0.9951094359398727,Hypertrophy,21,Male,0,4,1.0138932387532793,87.9888522950632,74.90419751209178,50.0,Low,6.326291436255286,89.21130242762554,1.7597770107057238,89.64965013492828
40,Intermediate,1.057182432191474,Endurance,35,Male,0,3,1.356631227344465,74.7071356569447,102.0,50.0,Low,7.433507986294294,101.35003313767032,1.4941426832560405,95.86797338242253
0,Intermediate,0.833217982292962,Strength,32,Male,0,7,0.9623685601529388,74.43166358281705,81.09560932988242,49.516372313440215,Low,12.955202056346868,71.63069291198357,1.5031727608898628,85.96862821687137
6,Intermediate,0.8393118775460912,Strength,30,Female,0,0,1.1079230338519612,75.87789462655417,71.96955986618076,49.36029660582367,Low,0.0,84.06686721695132,1.537225225676149,100.16153625896769
45,Beginner,1.18560546903454,Endurance,27,Female,2,2,0.9284033928469466,29.354678586540025,114.47666083122172,29.049114823964683,Low,2.5574956924581236,27.25298319567537,1.0105188317753637,22.986533818314903
26,Intermediate,0.9581492079931055,Strength,30,Female,0,0,1.1602946200515825,101.43966903294985,66.74592996378966,48.39599875332992,Low,0.0,117.69990223874483,2.0960341670794853,122.840762603677
18,Beginner,0.8990066322300064,Hypertrophy,24,Male,1,3,0.8868823559449256,51.71731591519158,91.12693282271981,41.40687367148002,Low,12.001499778667716,45.867174982013104,1.2490031263048482,51.019783745593635
9,Beginner,0.8121409833380322,Strength,32,Female,3,3,0.42496840842049843,20.0,110.18369275866755,22.373621591020854,Low,8.22548578538578,8.49936816840997,0.8939097778482482,10.46537224128744
32,Advanced,0.7947734188111895,Strength,27,Male,0,0,1.0286742987624014,131.75145375766303,70.56666168173585,50.0,Low,0.0,135.52933430509097,2.6350290224526804,170.52553667720397
16,Beginner,1.0207447175199866,Strength,25,Male,3,0,0.5856247092797848,28.682618381112775,92.15987783353704,29.73647708038909,Low,0.0,16.797250050822182,0.9645600364499344,16.45586139869677
33,Intermediate,1.1584151877504985,Hypertrophy,36,Female,1,1,0.9347238320618706,92.76260603538454,96.07936245061157,41.239922229012386,Low,0.6201438865344543,86.70741858544024,2.2493399301511268,74.84997145440049
44,Beginner,1.0076257789914758,Strength,31,Female,0,6,0.899517310746815,45.566469883011216,88.55672301694133,43.85086269444855,Low,14.163332554112303,40.987828449391984,1.0391236578717573,40.6775894646392
18,Beginner,0.8990066322300064,Hypertrophy,24,Male,2,1,0.7686724185409879,42.85362318769965,95.12693282271981,38.44629498248788,Low,1.3773811430754503,32.94039817893324,1.1146359380685018,36.64084374592452
9,Beginner,0.8121409833380322,Strength,32,Female,1,0,0.8223615875882961,25.75177990219425,87.18369275866755,42.92295258430247,Low,0.0,21.177274603592842,0.5999535854776787,26.075827919338547
47,Beginner,1.0237145374607064,Strength,32,Female,2,2,0.5607838496796206,36.06871837526863,93.55817375181444,32.18444784633866,Low,4.151316561332689,20.226754743493213,1.1206877752505573,19.75817891136539
37,Beginner,0.9734386164236759,Hypertrophy,31,Male,2,1,0.6219399890182077,56.875939612405396,87.27751822790157,37.73434637795415,Low,6.381560692925069,35.373421257939654,1.507272380855711,36.33858809640214
9,Beginner,0.8121409833380322,Strength,32,Female,2,2,0.6002214612376666,20.0,101.18369275866755,33.88862878323083,Low,10.748662184899638,12.004429224753332,0.5901684467011599,14.781195247921092
23,Intermediate,1.20864585370021,Strength,19,Male,1,1,0.795897571554701,118.16176381057264,71.40666640189394,42.37833901158119,Low,12.283691649428741,94.04466086745491,2.7882584305633795,77.80987521668719
41,Advanced,0.7129989497915796,Endurance,22,Male,2,1,1.210935147071664,68.57586109831972,99.58088040765011,36.19111892309231,Low,2.1545193659511614,83.04092044465979,1.89482561589822,116.46693729632642
10,Intermediate,0.965530055413721,Endurance,23,Male,0,3,1.1254747819938438,89.03861870870709,91.60900750988625,49.55877620589958,Low,2.669340260463443,100.21071998021509,1.7966266265768105,103.7881893268319
0,Intermediate,0.833217982292962,Strength,32,Male,1,1,0.9101418735637635,72.23748920833805,77.09560932988242,47.01181210751812,Low,3.5949429594663354,65.74636376961894,1.5365816468964446,78.90646416706616
43,Intermediate,0.9951094359398727,Hypertrophy,21,Male,1,2,0.968141963686608,82.92242173913672,82.90419751209178,41.402174990981486,Low,-1.2034531195796732,80.2806762161769,2.002851776611922,80.67514249345857
7,Beginner,1.157516589416337,Strength,23,Female,0,2,0.9632019667886811,67.50539154004369,83.51234611250892,47.33834823741896,Low,-0.9733955984468573,65.02132590021007,1.4260191288352644,56.1730780549056
16,Beginner,1.0207447175199866,Strength,25,Male,0,3,0.9177109752482447,56.71236323760509,72.15987783353704,47.0059239142263,Low,1.1093629447149869,52.045558175415266,1.2064939332879958,50.98778009264212
25,Intermediate,0.7294894398659109,Endurance,38,Male,4,1,0.4380649745478426,20.0,116.06375317010524,19.17512699084276,Low,14.84087146389209,8.761299490956851,1.0430178098185923,12.01016355000798
36,Advanced,1.110462061680402,Endurance,24,Female,0,2,1.409338439948699,109.36729113898303,77.30555371460706,49.50681259829188,Low,-0.3157612939246314,154.1355274752295,2.209136140863578,138.80293077194733
34,Intermediate,1.0856711863057111,Strength,24,Female,1,1,0.8375107525666953,74.43763768271708,77.06238518786503,43.67087833920108,Low,-3.494866848942641,62.34232195493938,1.7045142852412931,57.422786308154166
31,Advanced,0.905313829563895,Strength,34,Female,1,0,1.1968731098168017,125.84291988845958,82.64909681133815,44.97215300008121,Low,0.0,150.61800687532727,2.7982408823075797,166.3708601215363
0,Intermediate,0.833217982292962,Strength,32,Male,3,0,0.8356502111247199,63.653497155247855,90.09560932988242,26.831160483444343,Low,0.0,53.19205833660963,2.3723720344541936,63.83923010278606
26,Intermediate,0.9581492079931055,Strength,30,Female,1,3,0.961085052139061,71.68203050729868,78.74592996378966,37.23169170483609,Low,12.975589156041112,68.89252802754092,1.9252960394676812,71.90159481553506
17,Intermediate,1.073947968777169,Endurance,29,Female,2,6,0.716268808578634,37.41383450621781,117.16924012894799,25.75949115173938,Low,14.73580947010173,26.798362666126813,1.4524290419169419,24.953106195204274
16,Beginner,1.0207447175199866,Strength,25,Male,0,7,0.8727545485505489,49.308147438437395,79.15987783353704,43.87394894840014,Low,5.953774525018649,43.033909957497336,1.1238593173495521,42.15928533313168
40,Intermediate,1.057182432191474,Endurance,35,Male,0,4,1.395680853613087,71.88032064736414,98.0,49.80541266157549,Low,4.769049992644723,100.32198727909558,1.4432230426954427,94.89553489419947
8,Intermediate,0.9755399554084354,Endurance,24,Male,4,2,0.4746640556329483,22.792861153768555,112.53192666523107,16.772106494429217,Low,7.911765269847329,10.818951914726464,1.3589741874322654,11.090207801882423
27,Intermediate,0.849802801870305,Hypertrophy,22,Male,1,4,1.047684419474146,62.62052220521627,86.46905469457332,41.904138693290406,Low,9.592011064758637,65.60654545373987,1.4943755596357686,77.20199098821233
38,Intermediate,0.9337588884799567,Strength,31,Male,0,1,1.104293086661022,114.3022168852391,64.50529364365697,50.0,Low,-0.6190551478084452,126.22314789639829,2.2860442919838966,135.17730784289057
40,Intermediate,1.057182432191474,Endurance,35,Male,0,2,1.389551282597127,81.01526426791457,100.0,50.0,Low,5.18728663283097,112.5748643734259,1.6203052529521864,106.48564945826418
13,Beginner,1.0978969610765617,Endurance,20,Male,0,3,0.7205571010287338,66.31945905648234,84.14999772290562,50.0,Low,8.360725051265126,47.786957159532726,1.3263891546018638,43.52586383590189
44,Beginner,1.0076257789914758,Strength,31,Female,2,3,0.852213053758024,38.079327324748846,99.55672301694133,28.76337335726038,Low,1.8364392882951468,32.45169982447558,1.323882478174434,32.20607123696751
14,Beginner,0.8551502794715188,Strength,43,Male,3,1,0.39169636292046095,28.78436949065303,98.0103113550766,28.01539257688401,Low,6.33585479413217,11.274732838447473,1.0274483352039543,13.184489234951771
15,Advanced,1.1536748423298229,Strength,27,Male,2,2,1.0018104147645535,107.26007212286996,71.30419132231759,35.506210709164264,Low,6.98845438407156,107.45425734108827,3.020881895299064,93.1407709154131
46,Beginner,0.9303397327885133,Strength,41,Female,3,2,0.4683347319930235,28.23689437762127,95.60632072590371,23.501935736068408,Low,11.333552358635487,13.22431836065857,1.2014709551271203,14.214489266767108
23,Intermediate,1.20864585370021,Strength,19,Male,2,3,0.6554525514402121,85.07354344280428,84.40666640189394,32.54619099789669,Low,11.841316246255392,55.76167110964579,2.6139323288052316,46.13561929932992
7,Beginner,1.157516589416337,Strength,23,Female,2,0,0.8225520264714198,53.08163010652105,97.51234611250892,32.69323326608093,Low,0.0,43.66240241252521,1.623627374229933,37.72072477493962
21,Intermediate,0.7976572398541362,Endurance,27,Male,0,4,0.8433984581146209,77.73959611540717,86.05925809477094,47.00253460434811,Low,10.792010686328007,65.56545549818777,1.6539447311905369,82.19742769807958
32,Advanced,0.7947734188111895,Strength,27,Male,0,5,0.9116423535859747,97.35201275651421,73.56666168173585,48.45118153729312,Low,11.376967939923052,88.75021803568045,2.0092804273988953,111.66717993821639
34,Intermediate,1.0856711863057111,Strength,24,Female,1,3,0.7235661685321791,63.15115818842719,77.06238518786503,37.057035122785386,Low,10.585763777792256,45.69404156876981,1.7041610661786635,42.08824923870986
17,Intermediate,1.073947968777169,Endurance,29,Female,1,0,0.8902989372784191,52.012137728751874,93.16924012894799,43.909312338568995,Low,0.0,46.306350945486564,1.1845354384775937,43.11783175155184
29,Beginner,0.9068899380096165,Hypertrophy,24,Male,3,2,0.569079952831401,32.776732787262226,97.32556653643316,25.304906292710285,Low,14.553154338096979,18.65258154854262,1.295271798790758,20.567612671794976
3,Beginner,1.0293767882646523,Strength,22,Male,4,2,0.3175567428168113,26.672299330376223,106.28014867156938,16.963172566857356,Low,11.991333758636868,8.46996849878929,1.5723649366229768,8.228240977559999
19,Intermediate,0.8216554870697557,Endurance,29,Male,1,2,1.141301436243981,56.617617857436656,95.04559104152717,39.65761332360185,Low,8.397359374643194,64.61776857740533,1.4276607108900452,78.64328900736776
26,Intermediate,0.9581492079931055,Strength,30,Female,1,0,1.1043855888462797,81.66779492157806,77.74592996378966,39.83930283965585,Low,0.0,90.1927357842442,2.04993027112804,94.13214653802298
13,Beginner,1.0978969610765617,Endurance,20,Male,2,2,0.5959673005359839,52.50029138892956,96.14999772290562,35.20318435267246,Low,8.979748683418062,31.28845693641291,1.4913505940718512,28.498510832220244
23,Intermediate,1.20864585370021,Strength,19,Male,3,3,0.5872704883342527,75.99669641351349,93.40666640189394,26.633654383584656,Low,6.35512933093017,44.63061701455401,2.853408415742781,36.92610201062426
45,Beginner,1.18560546903454,Endurance,27,Female,1,0,1.129415980497191,44.64173121218346,96.47666083122172,40.34474814866598,Low,0.0,50.41908462810024,1.106506600095184,42.525986442328865
47,Beginner,1.0237145374607064,Strength,32,Female,0,0,0.7952542111478288,67.18634890993361,77.55817375181444,50.0,Low,0.0,53.43022690227204,1.3437269513241332,52.19245478563705
49,Beginner,1.1383189852792346,Endurance,18,Female,0,2,1.082404104668488,63.13523147223509,108.05413208918489,49.691460608750695,Low,-3.61778974408793,68.33783369474237,1.2705448668291324,60.03393999796887
38,Intermediate,0.9337588884799567,Strength,31,Male,4,0,0.5055414009268784,37.87958966792308,98.50529364365697,21.091913061902517,Low,0.0,19.149700827257142,1.7959294522417701,20.508163890430588
27,Intermediate,0.849802801870305,Hypertrophy,22,Male,0,4,1.1039072916604002,71.44348346504356,79.46905469457332,50.0,Low,4.298907633111539,78.86698233868081,1.4288696407234784,92.80610673323076
11,Beginner,0.8656665859680498,Hypertrophy,37,Female,3,0,0.5900135646375727,24.20710140372609,107.96248279515736,25.746893515048313,Low,0.0,14.28251818875562,0.9401949967044662,16.498848311137714
47,Beginner,1.0237145374607064,Strength,32,Female,3,2,0.4796619128331371,30.906485020189596,105.55817375181444,22.414423051378364,Low,9.148484605578489,14.824663723732838,1.3788659012315339,14.48123348846003
23,Intermediate,1.20864585370021,Strength,19,Male,3,1,0.66265495848856,89.13539598731309,86.40666640189394,28.478432784061013,Low,-5.66551379397778,59.06601212783432,3.1299261983010083,48.86953699255227
48,Advanced,0.9665210570610695,Hypertrophy,26,Male,1,5,1.0940336191012163,82.10268020247999,85.87939713429135,39.55001802826545,Low,10.819627046378443,89.82309235982896,2.075920118870314,92.93434299156766
33,Intermediate,1.1584151877504985,Hypertrophy,36,Female,0,4,0.9204020216207879,92.41691920290978,89.07936245061157,43.95545161407421,Low,7.898391504760796,85.06071926632318,2.1025131970389173,73.42846221054681
35,Intermediate,0.8947243672464342,Strength,19,Male,3,3,0.5756175483475632,66.47083291548131,97.70290958591977,24.4963841011695,Low,13.814623708731464,38.26177787942986,2.7134955888780454,42.76371195016248
19,Intermediate,0.8216554870697557,Endurance,29,Male,0,1,1.3430780055570533,78.50205505720072,78.04559104152717,50.0,Low,3.183236905861822,105.43438353835514,1.570041069743193,128.31929790314445
7,Beginner,1.157516589416337,Strength,23,Female,1,4,0.775596396314585,51.897752084072835,93.51234611250892,36.3015064438688,Low,11.070287222235367,40.251709493234635,1.4296307712377985,34.774166596924914
37,Beginner,0.9734386164236759,Hypertrophy,31,Male,1,1,0.6818826959383165,70.98703984293974,80.27751822790157,43.17500401581944,Low,9.498378362160407,48.404834104784435,1.6441698111425789,49.72556416248926
9,Beginner,0.8121409833380322,Strength,32,Female,0,2,0.7802483308084559,26.720265114720803,82.18369275866755,45.16479468306246,Low,7.00136218798339,20.84844225452032,0.5916170927070382,25.67093277068367
8,Intermediate,0.9755399554084354,Endurance,24,Male,1,4,0.9573823935053867,54.07012358865501,87.53192666523107,40.912822648350534,Low,14.498090060773105,51.7657843384386,1.321593543711201,53.06367103446264
12,Advanced,0.9620004503267581,Hypertrophy,31,Female,3,2,0.8126170182105493,37.277418187766415,94.79701765766903,22.417383917666466,Low,14.063104989263547,30.292264414330443,1.6628798731286984,31.488792874523448
1,Intermediate,0.9333251883671226,Strength,18,Male,0,3,1.1464604895085275,85.74527945292297,71.32876454424816,45.69663770170252,Low,2.4390212322397145,98.30357505464356,1.8764023326233918,105.32606529195125
1,Intermediate,0.9333251883671226,Strength,18,Male,2,2,0.8492231914562085,55.81899567465528,81.32876454424816,34.91446128465698,Low,14.244892838760098,47.40278565071105,1.5987356534253347,50.78908771824286
41,Advanced,0.7129989497915796,Endurance,22,Male,0,2,1.4794765342348375,89.38761412210478,87.58088040765011,50.0,Low,3.242208169504034,132.24687754489258,1.7877522466870508,185.47950470901196
43,Intermediate,0.9951094359398727,Hypertrophy,21,Male,1,4,0.833420455417483,66.3772686236113,86.90419751209178,38.778015804880624,Low,12.879483430753494,55.32017344565873,1.7117241698460717,55.591994061854386
21,Intermediate,0.7976572398541362,Endurance,27,Male,2,1,0.7303020151354298,61.89858064025852,94.05925809477094,32.23092094164748,Low,5.034424726446753,45.204658175603704,1.9204719229664884,56.67171216568897
28,Beginner,0.9584665966346795,Strength,24,Male,0,0,1.1086882073299997,61.74020321929342,70.88781974009713,50.0,Low,0.0,68.4506352273883,1.2348040396897877,71.41674425690398
39,Intermediate,0.8988570935172121,Strength,18,Male,0,2,0.9104214712455027,110.32764741188613,64.0594535110225,49.00091753088585,Low,2.9660972566430694,100.44465907578444,2.2515424347065114,111.74695961488946
32,Advanced,0.7947734188111895,Strength,27,Male,1,1,0.9402885427877781,101.78607819192679,77.56666168173585,43.26726627292991,Low,-1.8068978210850954,95.70828313916968,2.35249611559381,120.42194725181085
11,Beginner,0.8656665859680498,Hypertrophy,37,Female,1,4,0.8027017473744943,34.122379675007345,102.96248279515736,37.632626529303735,Low,9.939630775298406,27.390093789704324,0.9067232854904157,31.640428998014073
22,Beginner,1.0206059258197335,Endurance,23,Female,2,4,0.7285561713401205,25.402345884907586,113.41615151804841,29.057612939731392,Low,14.962938593267378,18.507035860965736,0.8742061869771818,18.13336299486819
33,Intermediate,1.1584151877504985,Hypertrophy,36,Female,1,3,0.8458986449427274,85.641061980393,98.07936245061157,34.86879285279051,Low,10.064039518980259,72.44365828067058,2.4560947631843377,62.53681452893648
40,Intermediate,1.057182432191474,Endurance,35,Male,4,2,0.6369207043082156,25.530729228461492,132.0,16.261835722145367,Low,10.32159633099739,16.261050041694038,1.5699782050876054,15.381483994680012
47,Beginner,1.0237145374607064,Strength,32,Female,0,5,0.6953657669273545,48.96735400276857,84.55817375181444,37.32522340328041,Low,12.5605677807478,34.050221670538434,1.311910505177431,33.26140946829714
24,Intermediate,1.0168633682422321,Strength,27,Female,4,0,0.5253394428966672,28.09649649172258,98.72571598727212,19.42390507617321,Low,0.0,14.760197814309706,1.4464905452867591,14.515404684524858
42,Advanced,0.9641477125393119,Hypertrophy,21,Female,4,0,0.6304562939384549,28.850964253662426,95.6929558149821,18.664597719821924,Low,0.0,18.189271999914855,1.5457586143024074,18.865629091604696
41,Advanced,0.7129989497915796,Endurance,22,Male,2,4,1.1036716791358747,59.09793220716255,111.58088040765011,32.6516959720785,Low,10.821577713404576,65.22471407253718,1.8099497939632072,91.47926881566165
39,Intermediate,0.8988570935172121,Strength,18,Male,2,2,0.7371042217417932,79.0131879012022,84.0594535110225,33.82125303022114,Low,-1.254599304575201,58.24095437525372,2.3361992382245673,64.79438166636308
31,Advanced,0.905313829563895,Strength,34,Female,0,3,1.2106372369231941,119.88937856708178,76.64909681133815,44.16957479192521,Low,2.1828980539202214,145.1425460048907,2.7142977132463013,160.32273112637318
46,Beginner,0.9303397327885133,Strength,41,Female,4,4,0.47939885145992983,29.383984296807096,107.60632072590371,15.0,Low,14.739706367329367,14.086648323205935,1.9589321558583295,15.141386189750047
7,Beginner,1.157516589416337,Strength,23,Female,0,0,0.9539165847399677,77.36824312885912,78.51234611250892,48.83224148302306,Low,0.0,73.80285025281276,1.5843680157788544,63.759592880162515
48,Advanced,0.9665210570610695,Hypertrophy,26,Male,1,1,1.233879081110793,97.45061639184406,79.87939713429135,42.86112328095694,Low,-0.5799042295719854,120.24227700724893,2.2736364952316723,124.40717325466214
47,Beginner,1.0237145374607064,Strength,32,Female,0,2,0.779738764956517,62.12280468436211,77.55817375181444,49.186090242612295,Low,1.9510045937282936,48.43955900021944,1.2630156842091593,47.31740139489552
48,Advanced,0.9665210570610695,Hypertrophy,26,Male,0,5,1.2651294466476184,110.36282898532718,79.87939713429135,47.15519894439208,Low,3.76887689591249,139.6232647646727,2.340416944800847,144.45947068112346
19,Intermediate,0.8216554870697557,Endurance,29,Male,3,1,0.8113345461303166,35.208282964083466,108.04559104152717,25.402298097087865,Low,4.576734313993345,28.565696278692418,1.386027415452319,34.76598399480206
3,Beginner,1.0293767882646523,Strength,22,Male,0,2,0.836584159697908,88.54206861231658,80.28014867156938,50.0,Low,1.2726684739233647,74.07289206794938,1.770841336829505,71.95889877595192
46,Beginner,0.9303397327885133,Strength,41,Female,1,6,0.7315969432240468,49.22130986461101,86.60632072590371,38.319127216441004,Low,9.069848739673048,36.01015983843303,1.2845101690881469,38.70642074382754
44,Beginner,1.0076257789914758,Strength,31,Female,4,1,0.35753966006846316,20.0,106.55672301694133,18.574516204408756,Low,10.716534219493196,7.150793201369263,1.076744002544136,7.096668479301855
16,Beginner,1.0207447175199866,Strength,25,Male,2,0,0.8137617133359917,46.28339541231177,85.15987783353704,38.9169505971032,Low,0.0,37.663655149730005,1.1892862496392675,36.89817601315828
12,Advanced,0.9620004503267581,Hypertrophy,31,Female,0,0,1.3859150598010521,83.93238212288637,68.79701765766903,49.33571540597136,Low,0.0,116.32315238908481,1.7012498902869404,120.91785552877693
44,Beginner,1.0076257789914758,Strength,31,Female,0,2,1.0718182208922438,56.79172541735602,74.55672301694133,42.19334324716142,Low,-2.2785254825028276,60.87040609823135,1.3459877720210982,60.40967485913383
14,Beginner,0.8551502794715188,Strength,43,Male,2,1,0.5114665949981335,44.90349350118857,87.0103113550766,37.458445954575886,Low,6.6476092257092665,22.966636924573734,1.198754811048118,26.856811743025226
29,Beginner,0.9068899380096165,Hypertrophy,24,Male,0,1,0.9034249963803921,71.02230553526778,76.32556653643316,50.0,Low,-0.418278546480127,64.16332612112639,1.420446082296434,70.75087359671689
